obsid,ucdpid,dyadid,country,acr,side_b,byear,eyear,transconstsupp,rebextpart,rtypesup,foreign_f,b_neigh,ff_coethnic,actorid,islmgenpct,religious_nonislamist,secular_nonleft,noideol,nonnationalist,cowcode,rebestimate,rebstrength,strengthcent,mobcap,terrcont,length,year,best_fatality,low_fatality,region,territorial,intensity,govtbestfatal,loot,countrycode,pop_dens,gdp_cap,gdp_cap_gr,ethnic,islamist_nsa,secessionist,communist,foreign_territory,rebelsupport,fatality_lag,govtbestfatal_ln,pop_dens_ln,gdp_cap_ln,rebestimate_ln,islamist,forced_recruit,leftist,nationalist,fatality_lag_ln,ff_type
NSA.3.4-679,91,22,Chad,CHA,CNR,1992,1994,no,no,NA,0,0,0,1293,0.469999999,0,0,1,0,483,,1,2,0,0,3,1994,0,0,,0,0,230,1,TCD,5.3788943,494.9998681,6.615406251,0,0,0,0,1,0,0,5.4380794,1.6824828,6.2045574,,0,0,0,0,0,0
NSA.3.4-682,91,23,Chad,CHA,MPS,1990,1990,no,no,military,1,0,0,1291,0.469999999,0,0,1,0,483,3750,2,2,0,0,1,1990,0,0,,0,1,41,0,TCD,4.7315931,517.1346399,-7.215058808,0,0,0,0,1,1,0,3.713572,1.5542619,6.2483034,8.2295113,0,0,0,0,0,4
NSA.3.4-685,91,24,Chad,CHA,FNT,1992,1994,no,no,NA,0,0,0,1296,0.469999999,0,0,1,0,483,,2,2,0,0,3,1992,0,0,,0,0,298,1,TCD,5.0430226,568.7343432,4.616209459,0,0,0,0,1,0,0,5.6970935,1.6180056,6.3434134,,0,0,0,0,0,0
NSA.3.4-685,91,24,Chad,CHA,FNT,1992,1994,no,no,NA,0,0,0,1296,0.469999999,0,0,1,0,483,,2,2,0,0,3,1993,0,0,,0,0,193,1,TCD,5.2069788,464.2854963,-18.36513797,0,0,0,0,1,0,0,5.2626901,1.6499999,6.1404996,,0,0,0,0,0,0
NSA.3.4-685,91,24,Chad,CHA,FNT,1992,1994,no,no,NA,0,0,0,1296,0.469999999,0,0,1,0,483,,2,2,0,0,3,1994,0,0,,0,0,230,1,TCD,5.3788943,494.9998681,6.615406251,0,0,0,0,1,0,0,5.4380794,1.6824828,6.2045574,,0,0,0,0,0,0
NSA.3.4-688,91,25,Chad,CHA,MDD [-FANT],1991,1993,no,no,military,0,0,0,1292,0.469999999,0,0,1,0,483,750,1,2,0,0,3,1991,0,0,,0,0,27,1,TCD,4.8850164,543.6388358,5.125202196,0,0,0,0,1,0,0,3.2958369,1.5861727,6.298285,6.6200733,0,0,0,0,0,0
NSA.3.4-688,91,25,Chad,CHA,MDD [-FANT],1991,1993,no,no,military,0,0,0,1292,0.469999999,0,0,1,0,483,750,1,2,0,0,3,1992,0,0,,0,0,298,1,TCD,5.0430226,568.7343432,4.616209459,0,0,0,0,1,0,0,5.6970935,1.6180056,6.3434134,6.6200733,0,0,0,0,0,0
NSA.3.4-688,91,25,Chad,CHA,MDD [-FANT],1991,1993,no,no,military,0,0,0,1292,0.469999999,0,0,1,0,483,750,1,2,0,0,3,1993,0,0,,0,0,193,1,TCD,5.2069788,464.2854963,-18.36513797,0,0,0,0,1,0,0,5.2626901,1.6499999,6.1404996,6.6200733,0,0,0,0,0,0
NSA.3.4-691,91,25,Chad,CHA,MDD [-FANT],1997,1997,no,no,military,0,0,0,1292,0.469999999,0,0,1,0,483,750,1,2,0,0,1,1997,0,0,,0,0,0,1,TCD,5.9515114,489.0952615,2.098591306,0,0,0,0,1,0,0,0,1.7836452,6.1925573,6.6200733,0,0,0,0,0,0
NSA.3.4-694,91,26,Chad,CHA,FARF,1997,1998,no,no,NA,0,0,0,1297,0.469999999,0,0,1,0,483,,1,2,0,0,2,1997,34,34,4,0,0,0,1,TCD,5.9515114,489.0952615,2.098591306,0,0,0,0,1,0,0,0,1.7836452,6.1925573,,0,0,0,0,0,0
NSA.3.4-694,91,26,Chad,CHA,FARF,1997,1998,no,no,NA,0,0,0,1297,0.469999999,0,0,1,0,483,,1,2,0,0,2,1998,0,0,,0,0,145,1,TCD,6.1627674,505.1620853,3.2850091,0,0,0,0,1,0,34,4.9767337,1.8185259,6.2248793,,0,0,0,0,3.5553482,0
NSA.3.4-697,91,27,Chad,CHA,MDJT,1999,2002,no,no,non-military,0,0,0,1298,0.5,0,0,1,0,483,,1,2,0,0,4,1999,0,0,,0,0,0,1,TCD,6.3871608,484.0825587,-4.172824375,0,0,0,0,1,1,0,0,1.8542899,6.1822553,,0,0,0,0,0,0
NSA.3.4-697,91,27,Chad,CHA,MDJT,1999,2002,no,no,non-military,0,0,0,1298,0.5,0,0,1,0,483,,1,2,0,0,4,2000,0,0,,0,0,0,1,TCD,6.6258903,462.5285998,-4.452537805,0,0,0,0,1,1,0,0,1.8909848,6.1367083,,0,0,0,0,0,0
NSA.3.4-697,91,27,Chad,CHA,MDJT,1999,2002,no,no,non-military,0,0,0,1298,0.5,0,0,1,0,483,,1,2,0,0,4,2001,0,0,,0,0,0,1,TCD,6.8802404,497.3468034,7.527794742,0,0,0,0,1,1,0,0,1.9286536,6.2092876,,0,0,0,0,0,0
NSA.3.4-697,91,27,Chad,CHA,MDJT,1999,2002,no,no,non-military,0,0,0,1298,0.5,0,0,1,0,483,,1,2,0,0,4,2002,0,0,,0,0,0,1,TCD,7.1490645,519.2766504,4.409367237,0,0,0,0,1,1,0,0,1.9669815,6.2524366,,0,0,0,0,0,0
NSA.3.4-1570,213,35,Comoros,COM,MPA,1997,1997,no,no,NA,0,0,0,1397,0.9824,0,1,0,0,581,,4,,,1,1,1997,0,0,,1,0,0,0,COM,272.17892,761.462178,1.268511733,0,0,1,0,0,0,0,0,5.6064596,6.6352406,,0,,0,1,0,0
NSA.3.4-1573,214,36,Congo,CON,Ninjas,1993,1993,no,no,NA,0,0,0,1399,0.0112,0,0,1,0,484,1400,2,3,0,0,1,1993,0,0,,0,0,82,0,COG,7.5587292,2600.989006,-3.651822673,0,0,0,0,0,0,0,4.4067192,2.0227032,7.863647,7.2442274,0,0,0,0,0,0
NSA.3.4-1576,214,36,Congo,CON,Ninjas,1998,1999,no,no,NA,0,0,0,1399,0.0112,0,0,1,0,484,1000,2,1,0,0,2,1998,0,0,,0,0,431,0,COG,8.6471767,2387.560867,.811588026,0,0,0,0,0,0,0,6.0661082,2.1572328,7.7780275,6.9077554,0,0,0,0,0,0
NSA.3.4-1576,214,36,Congo,CON,Ninjas,1998,1999,no,no,NA,0,0,0,1399,0.0112,0,0,1,0,484,1000,2,1,0,0,2,1999,0,0,,0,0,326,0,COG,8.8783865,2260.729416,-5.312176655,0,0,0,0,0,0,0,5.7868972,2.1836197,7.7234426,6.9077554,0,0,0,0,0,0
NSA.3.4-1579,214,37,Congo,CON,Cocoyes,1997,1999,no,no,NA,0,0,0,1400,0.02,0,1,0,0,484,1000,2,1,0,0,3,1997,0,0,,0,0,371,0,COG,8.414753,2368.339706,-3.41734191,0,0,0,0,0,0,0,5.9162021,2.1299865,7.7699447,6.9077554,0,0,0,1,0,0
NSA.3.4-1579,214,37,Congo,CON,Cocoyes,1997,1999,no,no,NA,0,0,0,1400,0.02,0,1,0,0,484,1000,2,1,0,0,3,1998,0,0,,0,0,431,0,COG,8.6471767,2387.560867,.811588026,0,0,0,0,0,0,0,6.0661082,2.1572328,7.7780275,6.9077554,0,0,0,1,0,0
NSA.3.4-1579,214,37,Congo,CON,Cocoyes,1997,1999,no,no,NA,0,0,0,1400,0.02,0,1,0,0,484,1000,2,1,0,0,3,1999,0,0,,0,0,326,0,COG,8.8783865,2260.729416,-5.312176655,0,0,0,0,0,0,0,5.7868972,2.1836197,7.7234426,6.9077554,0,0,0,1,0,0
NSA.3.4-1582,214,38,Congo,CON,Ntsiloulous,1998,2002,no,no,NA,0,0,0,1401,0.02,1,0,0,1,484,1750,2,2,0,0,5,1998,58,58,4,0,1,431,0,COG,8.6471767,2387.560867,.811588026,0,0,0,0,0,0,0,6.0661082,2.1572328,7.7780275,7.467371,0,0,0,0,0,0
NSA.3.4-1582,214,38,Congo,CON,Ntsiloulous,1998,2002,no,no,NA,0,0,0,1401,0.02,1,0,0,1,484,1750,2,2,0,0,5,1999,0,0,,0,0,326,0,COG,8.8783865,2260.729416,-5.312176655,0,0,0,0,0,0,58,5.7868972,2.1836197,7.7234426,7.467371,0,0,0,0,4.0775375,0
NSA.3.4-1582,214,38,Congo,CON,Ntsiloulous,1998,2002,no,no,NA,0,0,0,1401,0.02,1,0,0,1,484,1750,2,2,0,0,5,2000,0,0,,1,0,0,0,COG,9.1047411,2364.612491,4.595113178,0,0,0,0,0,0,0,0,2.2087953,7.7683692,7.467371,0,0,0,0,0,0
NSA.3.4-1582,214,38,Congo,CON,Ntsiloulous,1998,2002,no,no,NA,0,0,0,1401,0.02,1,0,0,1,484,1750,2,2,0,0,5,2001,0,0,,1,0,0,0,COG,9.3232298,2387.848205,.982643623,0,0,0,0,0,0,0,0,2.2325091,7.7781477,7.467371,0,0,0,0,0,0
NSA.3.4-1582,214,38,Congo,CON,Ntsiloulous,1998,2002,no,no,NA,0,0,0,1401,0.02,1,0,0,1,484,1750,2,2,0,0,5,2002,58,58,4,0,0,0,0,COG,9.5369463,2430.284707,1.777185896,0,0,0,0,0,0,0,0,2.2551734,7.7957635,7.467371,0,0,0,0,0,0
NSA.3.4-616,86,39,Congo Democratic Republic of,DRC,AFDL,1996,1997,no,no,troops,1,0,0,1268,0.01,0,1,0,0,490,20000,3,2,1,1,2,1996,30110,28854,4,0,1,1353,1,COD,19.154848,367.4346328,-3.741818839,0,0,0,0,1,1,58,7.2100797,2.9525559,5.9065456,9.9034872,0,0,0,1,4.0775375,4
NSA.3.4-616,86,39,Congo Democratic Republic of,DRC,AFDL,1996,1997,no,no,troops,1,0,0,1268,0.01,0,1,0,0,490,20000,3,2,1,1,2,1997,5016,5016,4,0,1,4160,1,COD,19.65477,338.4118082,-7.898772199,0,0,0,0,1,1,30110,8.3332701,2.9783201,5.8242636,9.9034872,0,0,0,1,10.312646,4
NSA.3.4-619,86,40,Congo Democratic Republic of,DRC,RCD,1998,2001,tacit,major,troops,0,0,0,1270,0.01,0,1,0,0,490,40000,3,1,0,1,4,1998,2322,2178,4,0,1,1591,1,COD,20.135395,325.4139587,-3.840838026,0,0,0,0,1,1,5016,7.372118,3.0024793,5.7850981,10.596635,0,1,0,1,8.520587,0
NSA.3.4-619,86,40,Congo Democratic Republic of,DRC,RCD,1998,2001,tacit,major,troops,0,0,0,1270,0.01,0,1,0,0,490,40000,3,1,0,1,4,1999,1761,1761,4,0,1,619,1,COD,20.63838,304.336648,-6.477076421,0,0,0,0,1,1,2322,6.4281054,3.0271525,5.7181344,10.596635,0,1,0,1,7.7506146,0
NSA.3.4-619,86,40,Congo Democratic Republic of,DRC,RCD,1998,2001,tacit,major,troops,0,0,0,1270,0.01,0,1,0,0,490,40000,3,1,0,1,4,2000,286,250,4,0,0,82,1,COD,21.194355,276.2166828,-9.239756474,0,0,0,0,1,1,1761,4.4067192,3.0537348,5.6211858,10.596635,0,1,0,1,7.474205,0
NSA.3.4-619,86,40,Congo Democratic Republic of,DRC,RCD,1998,2001,tacit,major,troops,0,0,0,1270,0.01,0,1,0,0,490,40000,3,1,0,1,4,2001,173,173,4,0,0,0,1,COD,21.812054,263.0512686,-4.766335642,0,0,0,0,1,1,286,0,3.0824628,5.5723491,10.596635,0,1,0,1,5.659482,0
NSA.3.4-622,86,41,Congo Democratic Republic of,DRC,MLC,1998,2001,no,no,troops,0,0,0,1269,0.01,0,1,0,0,490,12000,2,3,1,1,4,1998,0,0,,0,0,1591,1,COD,20.135395,325.4139587,-3.840838026,0,0,0,0,1,1,173,7.372118,3.0024793,5.7850981,9.392662,0,1,0,1,5.1590552,0
NSA.3.4-622,86,41,Congo Democratic Republic of,DRC,MLC,1998,2001,no,no,troops,0,0,0,1269,0.01,0,1,0,0,490,12000,2,3,1,1,4,1999,0,0,,0,1,619,1,COD,20.63838,304.336648,-6.477076421,0,0,0,0,1,1,0,6.4281054,3.0271525,5.7181344,9.392662,0,1,0,1,0,0
NSA.3.4-622,86,41,Congo Democratic Republic of,DRC,MLC,1998,2001,no,no,troops,0,0,0,1269,0.01,0,1,0,0,490,12000,2,3,1,1,4,2000,0,0,,0,0,26,1,COD,21.194355,276.2166828,-9.239756474,0,0,0,0,1,1,0,3.2580965,3.0537348,5.6211858,9.392662,0,1,0,1,0,0
NSA.3.4-622,86,41,Congo Democratic Republic of,DRC,MLC,1998,2001,no,no,troops,0,0,0,1269,0.01,0,1,0,0,490,12000,2,3,1,1,4,2001,0,0,,1,0,0,1,COD,21.812054,263.0512686,-4.766335642,0,0,0,0,1,1,0,0,3.0824628,5.5723491,9.392662,0,1,0,1,0,0
NSA.3.4-1399,184,43,Djibouti,DJI,FRUD,1991,1994,tacit,no,NA,0,0,0,1382,0.937099993,0,0,1,0,522,4500,3,2,1,1,4,1991,0,0,,0,0,0,0,DJI,26.345081,1453.730995,-6.871776471,1,0,0,0,0,0,0,0,3.2712815,7.2818885,8.4118328,0,0,0,0,0,0
NSA.3.4-1399,184,43,Djibouti,DJI,FRUD,1991,1994,tacit,no,NA,0,0,0,1382,0.937099993,0,0,1,0,522,4500,3,2,1,1,4,1992,0,0,,0,0,0,0,DJI,27.051899,1434.068276,-1.352569291,1,0,0,0,0,0,0,0,3.2977571,7.2682705,8.4118328,0,0,0,0,0,0
NSA.3.4-1399,184,43,Djibouti,DJI,FRUD,1991,1994,tacit,no,NA,0,0,0,1382,0.937099993,0,0,1,0,522,4500,3,2,1,1,4,1993,0,0,,0,0,0,0,DJI,27.576143,1331.670116,-7.140396432,1,0,0,0,0,0,0,0,3.316951,7.1941891,8.4118328,0,0,0,0,0,0
NSA.3.4-1399,184,43,Djibouti,DJI,FRUD,1991,1994,tacit,no,NA,0,0,0,1382,0.937099993,0,0,1,0,522,4500,3,2,1,1,4,1994,0,0,,0,0,0,0,DJI,28.036152,1310.982704,-1.553493739,1,0,0,0,0,0,0,0,3.3334949,7.1785321,8.4118328,0,0,0,0,0,0
NSA.3.4-1402,184,44,Djibouti,DJI,FRUD _ AD,1997,1999,tacit,no,military,0,0,0,1383,,,,,,522,,2,2,,,3,1997,0,0,,1,0,0,0,DJI,29.579121,1133.833733,-3.339427264,1,0,0,0,0,0,0,0,3.3870687,7.03336,,,,,,0,0
NSA.3.4-1402,184,44,Djibouti,DJI,FRUD _ AD,1997,1999,tacit,no,military,0,0,0,1383,,,,,,522,,2,2,,,3,1998,0,0,,1,0,0,0,DJI,30.123209,1102.177983,-2.791921739,1,0,0,0,0,0,0,0,3.4052958,7.0050435,,,,,,0,0
NSA.3.4-1402,184,44,Djibouti,DJI,FRUD _ AD,1997,1999,tacit,no,military,0,0,0,1383,,,,,,522,,2,2,,,3,1999,0,0,,0,0,0,0,DJI,30.657982,1094.847296,-.665109145,1,0,0,0,0,0,0,0,3.422893,6.9983702,,,,,,0,0
NSA.3.4-538,70,48,Ethiopia,ETH,EPRDF,1989,1991,no,no,military,0,0,0,1259,0.319999993,0,0,0,0,530,70000,2,2,1,1,3,1989,0,0,,0,1,900,0,ETH,42.174026,208.7868738,-3.635628759,0,0,0,0,0,1,0,6.8023949,3.7418046,5.3413138,11.156251,0,1,1,1,0,0
NSA.3.4-538,70,48,Ethiopia,ETH,EPRDF,1989,1991,no,no,military,0,0,0,1259,0.319999993,0,0,0,0,530,70000,2,2,1,1,3,1990,0,0,,0,1,158,0,ETH,43.648586,207.2197814,-.750570364,0,0,0,0,0,1,0,5.0625949,3.776171,5.3337798,11.156251,0,1,1,1,0,0
NSA.3.4-538,70,48,Ethiopia,ETH,EPRDF,1989,1991,no,no,military,0,0,0,1259,0.319999993,0,0,0,0,530,70000,2,2,1,1,3,1991,0,0,,0,1,37,0,ETH,45.217972,185.7299005,-10.37057408,0,0,0,0,0,1,0,3.6109178,3.8114946,5.2242937,11.156251,0,1,1,1,0,0
NSA.3.4-541,70,49,Ethiopia,ETH,Military faction (forces of Amsha Desta and Merid Negusie),1989,1989,no,no,NA,0,0,0,1258,,,,,,530,,2,2,0,0,1,1989,0,0,,0,0,900,0,ETH,42.174026,208.7868738,-3.635628759,0,0,0,0,0,0,0,6.8023949,3.7418046,5.3413138,,,,,,0,0
NSA.3.4-1342,168,52,Ethiopia,ETH,ARDUF,1996,1996,explicit,major,NA,0,0,0,1372,0.340000004,0,1,0,0,530,,2,1,0,0,1,1996,0,0,,1,0,0,0,ETH,59.076412,199.0050217,8.919185328999999,0,0,1,0,1,0,0,0,4.0788317,5.2933302,,0,0,0,1,0,0
NSA.3.4-1081,133,54,Ethiopia,ETH,ONLF,1994,2011,NA,NA,NA,0,0,0,1346,0.319999993,0,1,0,0,530,8000,1,1,0,0,18,1994,0,0,,1,0,0,0,ETH,55.366516,177.9948728,-.343642091,0,0,1,0,,,0,0,4.0139751,5.1817546,8.9871969,0,0,0,1,0,0
NSA.3.4-1081,133,54,Ethiopia,ETH,ONLF,1994,2011,NA,NA,NA,0,0,0,1346,0.319999993,0,1,0,0,530,8000,1,1,0,0,18,1995,0,0,,1,0,0,0,ETH,57.237225,182.7088782,2.648393938,0,0,1,0,,,0,0,4.0472045,5.2078938,8.9871969,0,0,0,1,0,0
NSA.3.4-1081,133,54,Ethiopia,ETH,ONLF,1994,2011,NA,NA,NA,0,0,0,1346,0.319999993,0,1,0,0,530,8000,1,1,0,0,18,1996,0,0,,1,0,0,0,ETH,59.076412,199.0050217,8.919185328999999,0,0,1,0,,,0,0,4.0788317,5.2933302,8.9871969,0,0,0,1,0,0
NSA.3.4-1081,133,54,Ethiopia,ETH,ONLF,1994,2011,NA,NA,NA,0,0,0,1346,0.319999993,0,1,0,0,530,8000,1,1,0,0,18,1997,0,0,,1,0,0,0,ETH,60.893265,199.1113029,.053406266,0,0,1,0,,,0,0,4.1091228,5.2938638,8.9871969,0,0,0,1,0,0
NSA.3.4-1081,133,54,Ethiopia,ETH,ONLF,1994,2011,NA,NA,NA,0,0,0,1346,0.319999993,0,1,0,0,530,8000,1,1,0,0,18,1998,0,0,,1,0,0,0,ETH,62.707546,186.6614019,-6.252734413,0,0,1,0,,,0,0,4.1384816,5.2292962,8.9871969,0,0,0,1,0,0
NSA.3.4-1081,133,54,Ethiopia,ETH,ONLF,1994,2011,NA,NA,NA,0,0,0,1346,0.319999993,0,1,0,0,530,8000,1,1,0,0,18,1999,0,0,,1,0,0,0,ETH,64.550163,190.6915483,2.15906788,0,0,1,0,,,0,0,4.1674428,5.2506571,8.9871969,0,0,0,1,0,0
NSA.3.4-1081,133,54,Ethiopia,ETH,ONLF,1994,2011,NA,NA,NA,0,0,0,1346,0.319999993,0,1,0,0,530,8000,1,1,0,0,18,2000,0,0,,1,0,0,0,ETH,66.443604,196.5049622,3.048595482,0,0,1,0,,,0,0,4.1963534,5.2806878,8.9871969,0,0,0,1,0,0
NSA.3.4-1081,133,54,Ethiopia,ETH,ONLF,1994,2011,NA,NA,NA,0,0,0,1346,0.319999993,0,1,0,0,530,8000,1,1,0,0,18,2001,0,0,,1,0,0,0,ETH,68.393127,206.7431435,5.210138811,0,0,1,0,,,0,0,4.2252722,5.3314772,8.9871969,0,0,0,1,0,0
NSA.3.4-1081,133,54,Ethiopia,ETH,ONLF,1994,2011,NA,NA,NA,0,0,0,1346,0.319999993,0,1,0,0,530,8000,1,1,0,0,18,2002,0,0,,1,0,35,0,ETH,70.391167,203.9059129,-1.372345703,0,0,1,0,,,0,3.5553482,4.2540679,5.3176589,8.9871969,0,0,0,1,0,0
NSA.3.4-1081,133,54,Ethiopia,ETH,ONLF,1994,2011,NA,NA,NA,0,0,0,1346,0.319999993,0,1,0,0,530,8000,1,1,0,0,18,2003,0,0,,1,0,509,0,ETH,72.432289,193.8669151,-4.923348023,0,0,1,0,,,0,6.2324481,4.2826524,5.2671719,8.9871969,0,0,0,1,0,0
NSA.3.4-1081,133,54,Ethiopia,ETH,ONLF,1994,2011,NA,NA,NA,0,0,0,1346,0.319999993,0,1,0,0,530,8000,1,1,0,0,18,2004,0,0,,1,0,244,0,ETH,74.506973,214.0448316,10.40812788,0,0,1,0,,,0,5.4971681,4.3108926,5.3661857,8.9871969,0,0,0,1,0,0
NSA.3.4-1081,133,54,Ethiopia,ETH,ONLF,1994,2011,NA,NA,NA,0,0,0,1346,0.319999993,0,1,0,0,530,8000,1,1,0,0,18,2005,0,0,,1,0,0,0,ETH,76.608429,232.7832002,8.754413037999999,0,0,1,0,,,0,0,4.338707,5.4501076,8.9871969,0,0,0,1,0,0
NSA.3.4-1081,133,54,Ethiopia,ETH,ONLF,1994,2011,NA,NA,NA,0,0,0,1346,0.319999993,0,1,0,0,530,8000,1,1,0,0,18,2006,0,0,,1,0,26,0,ETH,78.735672,251.0560465,7.849727265,0,0,1,0,,,0,3.2580965,4.3660965,5.5256763,8.9871969,0,0,0,1,0,0
NSA.3.4-1081,133,54,Ethiopia,ETH,ONLF,1994,2011,NA,NA,NA,0,0,0,1346,0.319999993,0,1,0,0,530,8000,1,1,0,0,18,2007,82,82,4,1,0,162,0,ETH,80.891968,272.391198,8.498162779999999,0,0,1,0,,,0,5.0875964,4.3931146,5.6072392,8.9871969,0,0,0,1,0,0
NSA.3.4-1081,133,54,Ethiopia,ETH,ONLF,1994,2011,NA,NA,NA,0,0,0,1346,0.319999993,0,1,0,0,530,8000,1,1,0,0,18,2008,0,0,,1,0,33,0,ETH,83.079605,293.8533133,7.879151526,0,0,1,0,,,82,3.4965076,4.4197993,5.6830807,8.9871969,0,0,0,1,4.4188404,0
NSA.3.4-1081,133,54,Ethiopia,ETH,ONLF,1994,2011,NA,NA,NA,0,0,0,1346,0.319999993,0,1,0,0,530,8000,1,1,0,0,18,2009,0,0,,1,0,0,0,ETH,85.302101,311.3677438,5.96026306,0,0,1,0,,,0,0,4.4461989,5.7409749,8.9871969,0,0,0,1,0,0
NSA.3.4-1081,133,54,Ethiopia,ETH,ONLF,1994,2011,NA,NA,NA,0,0,0,1346,0.319999993,0,1,0,0,530,8000,1,1,0,0,18,2010,0,0,,1,0,0,0,ETH,87.561813,341.3099092,9.616335036000001,0,0,1,0,,,0,0,4.4723449,5.8327909,8.9871969,0,0,0,1,0,0
NSA.3.4-1081,133,54,Ethiopia,ETH,ONLF,1994,2011,NA,NA,NA,0,0,0,1346,0.319999993,0,1,0,0,530,8000,1,1,0,0,18,2011,0,0,,1,0,0,0,ETH,89.858696,369.58442,8.284116597000001,0,0,1,0,,,0,0,4.4982386,5.9123793,8.9871969,0,0,0,1,0,0
NSA.3.4-1600,219,55,Ethiopia,ETH,OLF,1996,2011,no,no,NA,1,0,0,1404,0.310799986,0,1,0,0,530,7000,2,2,1,1,16,1996,0,0,,1,0,0,1,ETH,59.076412,199.0050217,8.919185328999999,0,0,1,0,0,0,0,0,4.0788317,5.2933302,8.8536654,0,0,0,1,0,4
NSA.3.4-1600,219,55,Ethiopia,ETH,OLF,1996,2011,no,no,NA,1,0,0,1404,0.310799986,0,1,0,0,530,7000,2,2,1,1,16,1997,0,0,,1,0,0,1,ETH,60.893265,199.1113029,.053406266,0,0,1,0,0,0,0,0,4.1091228,5.2938638,8.8536654,0,0,0,1,0,4
NSA.3.4-1600,219,55,Ethiopia,ETH,OLF,1996,2011,no,no,NA,1,0,0,1404,0.310799986,0,1,0,0,530,7000,2,2,1,1,16,1998,0,0,,1,0,0,1,ETH,62.707546,186.6614019,-6.252734413,0,0,1,0,0,0,0,0,4.1384816,5.2292962,8.8536654,0,0,0,1,0,4
NSA.3.4-1600,219,55,Ethiopia,ETH,OLF,1996,2011,no,no,NA,1,0,0,1404,0.310799986,0,1,0,0,530,7000,2,2,1,1,16,1999,0,0,,1,0,0,1,ETH,64.550163,190.6915483,2.15906788,0,0,1,0,0,0,0,0,4.1674428,5.2506571,8.8536654,0,0,0,1,0,4
NSA.3.4-1600,219,55,Ethiopia,ETH,OLF,1996,2011,no,no,NA,1,0,0,1404,0.310799986,0,1,0,0,530,7000,2,2,1,1,16,2000,0,0,,1,0,0,1,ETH,66.443604,196.5049622,3.048595482,0,0,1,0,0,0,0,0,4.1963534,5.2806878,8.8536654,0,0,0,1,0,4
NSA.3.4-1600,219,55,Ethiopia,ETH,OLF,1996,2011,no,no,NA,1,0,0,1404,0.310799986,0,1,0,0,530,7000,2,2,1,1,16,2001,0,0,,1,0,0,1,ETH,68.393127,206.7431435,5.210138811,0,0,1,0,0,0,0,0,4.2252722,5.3314772,8.8536654,0,0,0,1,0,4
NSA.3.4-1600,219,55,Ethiopia,ETH,OLF,1996,2011,no,no,NA,1,0,0,1404,0.310799986,0,1,0,0,530,7000,2,2,1,1,16,2002,0,0,,1,0,35,1,ETH,70.391167,203.9059129,-1.372345703,0,0,1,0,0,0,0,3.5553482,4.2540679,5.3176589,8.8536654,0,0,0,1,0,4
NSA.3.4-1600,219,55,Ethiopia,ETH,OLF,1996,2011,no,no,NA,1,0,0,1404,0.310799986,0,1,0,0,530,7000,2,2,1,1,16,2003,0,0,,1,0,509,1,ETH,72.432289,193.8669151,-4.923348023,0,0,1,0,0,0,0,6.2324481,4.2826524,5.2671719,8.8536654,0,0,0,1,0,4
NSA.3.4-1600,219,55,Ethiopia,ETH,OLF,1996,2011,no,no,NA,1,0,0,1404,0.310799986,0,1,0,0,530,7000,2,2,1,1,16,2004,0,0,,1,0,244,1,ETH,74.506973,214.0448316,10.40812788,0,0,1,0,0,0,0,5.4971681,4.3108926,5.3661857,8.8536654,0,0,0,1,0,4
NSA.3.4-1600,219,55,Ethiopia,ETH,OLF,1996,2011,no,no,NA,1,0,0,1404,0.310799986,0,1,0,0,530,7000,2,2,1,1,16,2005,0,0,,1,0,0,1,ETH,76.608429,232.7832002,8.754413037999999,0,0,1,0,0,0,0,0,4.338707,5.4501076,8.8536654,0,0,0,1,0,4
NSA.3.4-1600,219,55,Ethiopia,ETH,OLF,1996,2011,no,no,NA,1,0,0,1404,0.310799986,0,1,0,0,530,7000,2,2,1,1,16,2006,0,0,,1,0,26,1,ETH,78.735672,251.0560465,7.849727265,0,0,1,0,0,0,0,3.2580965,4.3660965,5.5256763,8.8536654,0,0,0,1,0,4
NSA.3.4-1600,219,55,Ethiopia,ETH,OLF,1996,2011,no,no,NA,1,0,0,1404,0.310799986,0,1,0,0,530,7000,2,2,1,1,16,2007,0,0,,1,0,162,1,ETH,80.891968,272.391198,8.498162779999999,0,0,1,0,0,0,0,5.0875964,4.3931146,5.6072392,8.8536654,0,0,0,1,0,4
NSA.3.4-1600,219,55,Ethiopia,ETH,OLF,1996,2011,no,no,NA,1,0,0,1404,0.310799986,0,1,0,0,530,7000,2,2,1,1,16,2008,0,0,,1,0,33,1,ETH,83.079605,293.8533133,7.879151526,0,0,1,0,0,0,0,3.4965076,4.4197993,5.6830807,8.8536654,0,0,0,1,0,4
NSA.3.4-1600,219,55,Ethiopia,ETH,OLF,1996,2011,no,no,NA,1,0,0,1404,0.310799986,0,1,0,0,530,7000,2,2,1,1,16,2009,0,0,,1,0,0,1,ETH,85.302101,311.3677438,5.96026306,0,0,1,0,0,0,0,0,4.4461989,5.7409749,8.8536654,0,0,0,1,0,4
NSA.3.4-1600,219,55,Ethiopia,ETH,OLF,1996,2011,no,no,NA,1,0,0,1404,0.310799986,0,1,0,0,530,7000,2,2,1,1,16,2010,0,0,,1,0,0,1,ETH,87.561813,341.3099092,9.616335036000001,0,0,1,0,0,0,0,0,4.4723449,5.8327909,8.8536654,0,0,0,1,0,4
